image_name,category,target,n_nuclei,nuclear_density_per_1000um2,nuclear_area_fraction,area_top10_mean_um2,area_top10_short_axis_um,area_um2_mean,area_um2_std,area_um2_skew,area_um2_cv,perimeter_um_mean,perimeter_um_std,perimeter_um_skew,perimeter_um_cv,circularity_mean,circularity_std,circularity_skew,circularity_cv,eccentricity_mean,eccentricity_std,eccentricity_skew,eccentricity_cv,solidity_mean,solidity_std,solidity_skew,solidity_cv,major_axis_um_mean,major_axis_um_std,major_axis_um_skew,major_axis_um_cv,minor_axis_um_mean,minor_axis_um_std,minor_axis_um_skew,minor_axis_um_cv,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_skew,aspect_ratio_cv,knn1_dist_mean_um,knn1_dist_std_um,knn3_dist_mean_um,knn3_dist_std_um,glcm_contrast,glcm_homogeneity,glcm_energy,lbp_entropy,hchannel_mean,hchannel_std
REACTIVE_examples (289),reactive_tissue,0,188,17.707,0.47,48.746,6.759,26.5457,10.5749,1.157,0.3984,24.5379,8.8634,1.209,0.3612,0.6206,0.2241,0.0488,0.3611,0.7099,0.1663,-0.9874,0.2342,0.8235,0.1001,-1.0472,0.1216,7.8094,2.3532,1.3312,0.3013,4.9645,1.0626,0.5083,0.214,1.5961,0.4219,1.0705,0.2643,5.8208,0.9891,6.9032,0.9208,58.7254,0.1903,0.0392,3.134,184.2892,35.1947
REACTIVE_examples (29),reactive_tissue,0,153,14.411,0.3705,51.392,7.186,25.7073,11.9832,0.974,0.4661,23.5566,10.3474,1.3945,0.4393,0.6651,0.2368,-0.266,0.3561,0.7361,0.1377,-0.4552,0.1871,0.8344,0.0981,-1.0772,0.1175,7.7223,2.5485,0.9498,0.33,4.7431,1.3023,0.6363,0.2746,1.6729,0.5325,1.987,0.3183,6.0332,1.1109,7.322,1.2359,46.9993,0.2221,0.0424,3.1164,185.4184,35.3812
REACTIVE_examples (290),reactive_tissue,0,194,18.272,0.4696,52.117,6.863,25.7028,11.9206,1.2602,0.4638,23.7255,10.3891,1.584,0.4379,0.6545,0.2337,-0.067,0.357,0.7034,0.1669,-0.6757,0.2373,0.8313,0.1002,-0.9284,0.1206,7.6487,2.7834,1.2309,0.3639,4.827,1.1712,1.0532,0.2426,1.5942,0.4466,1.0604,0.2801,5.6457,1.2286,6.7233,1.0951,58.8541,0.1935,0.0396,3.1493,186.7371,35.0419
REACTIVE_examples (291),reactive_tissue,0,165,15.541,0.4118,50.909,6.752,26.4962,12.2673,0.7457,0.463,24.1432,10.4712,1.0277,0.4337,0.651,0.2356,-0.1223,0.3618,0.7272,0.1543,-0.8569,0.2121,0.8358,0.0915,-0.8646,0.1094,7.822,2.7707,0.8824,0.3542,4.7761,1.2216,0.2943,0.2558,1.6631,0.5488,2.281,0.33,6.0861,1.023,7.3165,1.1667,49.4104,0.2155,0.0416,3.1194,185.001,35.2003
REACTIVE_examples (292),reactive_tissue,0,179,16.859,0.4369,49.914,6.969,25.9133,11.0448,1.0788,0.4262,22.9345,9.1063,1.7972,0.3971,0.6869,0.2203,-0.3781,0.3208,0.7139,0.1515,-0.8604,0.2122,0.8486,0.0923,-1.1932,0.1088,7.5038,2.2193,0.9437,0.2958,4.8091,1.1535,1.0368,0.2399,1.585,0.4071,1.2801,0.2568,5.8977,1.1588,7.0419,1.2419,48.223,0.2169,0.042,3.1332,187.1959,35.1427
REACTIVE_examples (293),reactive_tissue,0,182,17.142,0.462,53.034,6.827,26.9488,11.9019,1.4602,0.4417,24.353,10.1478,1.8241,0.4167,0.6457,0.2227,-0.1733,0.3449,0.7392,0.1355,-0.6272,0.1833,0.8421,0.0898,-0.9182,0.1067,7.898,2.6029,1.7252,0.3296,4.829,1.2022,1.0221,0.249,1.6734,0.5094,1.6211,0.3044,5.8959,0.9329,6.9629,1.0214,49.0638,0.2161,0.0413,3.1377,184.1387,35.8946
REACTIVE_examples (294),reactive_tissue,0,169,15.918,0.4149,54.394,6.971,26.0668,12.8746,1.1695,0.4939,23.7991,10.6472,1.4261,0.4474,0.659,0.2356,-0.2503,0.3576,0.7062,0.1574,-0.8574,0.2228,0.8386,0.0928,-0.9851,0.1106,7.4989,2.4732,0.9388,0.3298,4.8349,1.2819,0.5459,0.2651,1.5732,0.4077,1.2026,0.2592,6.0059,1.0985,7.2881,1.1338,43.1062,0.2264,0.0429,3.1307,184.2931,34.968
REACTIVE_examples (295),reactive_tissue,0,139,13.092,0.395,55.802,6.985,30.169,14.1253,0.1963,0.4682,26.9418,11.0976,0.6335,0.4119,0.5844,0.2208,0.1366,0.3779,0.7342,0.1408,-0.3997,0.1918,0.8054,0.0968,-0.4723,0.1202,8.3849,2.9861,1.9682,0.3561,5.1678,1.5702,-0.1095,0.3038,1.707,0.692,3.7669,0.4054,6.2581,1.4032,7.7797,1.4392,42.8671,0.2314,0.0435,3.1233,179.5899,35.4887
REACTIVE_examples (296),reactive_tissue,0,121,11.397,0.3176,70.56,7.83,27.8717,20.9569,2.4897,0.7519,24.1227,12.1843,1.7364,0.5051,0.6291,0.2133,0.0501,0.3391,0.732,0.1785,-0.827,0.2439,0.8042,0.1103,-0.807,0.1372,8.0345,3.178,1.2322,0.3956,4.7951,1.9179,1.0605,0.4,1.8192,0.8304,2.3362,0.4564,6.3838,1.5101,8.0796,1.5928,38.7899,0.2595,0.0451,3.0633,167.5182,38.1529
REACTIVE_examples (297),reactive_tissue,0,132,12.433,0.3352,63.51,7.23,26.963,17.2611,2.0881,0.6402,24.0442,11.2458,1.9688,0.4677,0.6277,0.2155,0.1081,0.3433,0.8032,0.1327,-0.9398,0.1653,0.8085,0.1023,-0.7479,0.1265,8.4747,3.0104,0.7468,0.3552,4.4398,1.5646,0.5954,0.3524,2.0607,0.908,2.4422,0.4406,6.1405,1.531,7.7361,1.6209,38.3232,0.2475,0.0451,3.0575,169.6617,35.0503
REACTIVE_examples (298),reactive_tissue,0,143,13.469,0.3775,57.598,7.402,28.0303,14.8608,1.0772,0.5302,24.0788,10.3602,0.9699,0.4303,0.6597,0.2101,-0.082,0.3185,0.7351,0.1543,-0.8243,0.2099,0.8298,0.0843,-0.6803,0.1016,8.0035,2.8596,0.5991,0.3573,4.846,1.4656,0.5077,0.3024,1.6976,0.5656,2.3942,0.3332,6.229,1.3847,7.7297,1.5144,36.7091,0.2594,0.0461,3.0633,180.007,35.3207
REACTIVE_examples (299),reactive_tissue,0,143,13.469,0.3879,75.584,7.838,28.7998,21.6117,4.31,0.7504,22.87,10.7196,2.7289,0.4687,0.723,0.1968,-0.4781,0.2722,0.7029,0.1584,-0.7291,0.2254,0.8639,0.0722,-1.0846,0.0835,7.6496,3.015,2.3345,0.3941,4.9171,1.4586,2.0258,0.2966,1.5674,0.4106,1.2615,0.262,6.1851,1.4522,7.6062,1.8036,39.5294,0.2597,0.0454,3.0896,183.2691,34.895
REACTIVE_examples (3),reactive_tissue,0,174,16.388,0.4206,54.746,7.355,25.662,13.2711,1.4857,0.5172,21.5101,9.5206,1.7156,0.4426,0.7542,0.211,-0.6896,0.2797,0.6616,0.1854,-0.6161,0.2802,0.8637,0.0824,-1.392,0.0954,7.2007,2.6506,1.2111,0.3681,4.8333,1.327,0.8759,0.2746,1.5012,0.4002,1.0997,0.2666,5.9064,1.2163,7.0034,1.2552,41.8607,0.2567,0.0448,3.0841,182.8305,35.7539
REACTIVE_examples (30),reactive_tissue,0,156,14.693,0.2777,37.519,5.906,18.8975,8.6113,0.9428,0.4557,17.2014,6.573,1.3088,0.3821,0.837,0.199,-1.0913,0.2378,0.6409,0.1676,-0.3923,0.2614,0.8917,0.0707,-1.3145,0.0792,5.9837,2.1078,1.7979,0.3523,4.1767,0.9982,0.2806,0.239,1.462,0.5623,5.3918,0.3846,5.9945,1.2639,7.3462,1.1936,61.6064,0.2001,0.0376,3.0818,153.1514,39.2298
REACTIVE_examples (300),reactive_tissue,0,139,13.092,0.3958,64.795,8.055,30.2314,15.8533,1.6017,0.5244,23.6105,9.937,2.1686,0.4209,0.72,0.1915,-0.54,0.266,0.6964,0.1558,-0.6855,0.2237,0.8582,0.0753,-1.1215,0.0877,7.8751,2.6798,1.5379,0.3403,5.1863,1.4434,0.7014,0.2783,1.5444,0.3968,1.277,0.2569,6.4931,1.3846,7.8641,1.3693,38.7586,0.2592,0.0453,3.0624,183.6023,35.6231
REACTIVE_examples (31),reactive_tissue,0,155,14.599,0.2846,38.921,5.754,19.4945,9.2758,0.9854,0.4758,18.1168,7.4353,1.2251,0.4104,0.7921,0.2128,-0.7455,0.2687,0.6825,0.1526,-0.4553,0.2235,0.8769,0.0804,-1.0866,0.0917,6.2628,2.2105,1.2129,0.353,4.1748,1.0333,0.1023,0.2475,1.5103,0.4003,1.7912,0.265,5.9885,1.2099,7.2671,1.3323,57.0006,0.2092,0.0385,3.0592,151.1331,39.1984
REACTIVE_examples (32),reactive_tissue,0,160,15.07,0.2691,36.012,5.143,17.8577,8.6876,0.9177,0.4865,17.2781,6.7541,1.2516,0.3909,0.7833,0.2197,-0.7423,0.2805,0.6933,0.1873,-0.4779,0.2702,0.8519,0.1099,-1.2924,0.129,6.2835,2.261,1.2423,0.3598,3.9382,1.066,-0.4464,0.2707,1.68,0.6792,1.7158,0.4043,5.8277,1.2859,7.1383,1.4437,62.5443,0.2005,0.0379,3.0683,151.2259,38.7031
REACTIVE_examples (33),reactive_tissue,0,149,14.034,0.289,42.517,6.305,20.5934,10.0119,1.3246,0.4862,18.9251,7.8048,1.3972,0.4124,0.7756,0.2251,-0.6442,0.2902,0.6803,0.1618,-0.5129,0.2378,0.8687,0.0907,-1.1588,0.1044,6.4765,2.1506,0.9202,0.3321,4.3042,1.0771,0.7087,0.2502,1.5289,0.4449,1.7489,0.291,5.9199,1.3296,7.4171,1.5051,61.482,0.1999,0.0374,3.0925,153.8788,39.302
REACTIVE_examples (34),reactive_tissue,0,153,14.411,0.3055,44.026,6.186,21.1974,9.9545,1.8622,0.4696,18.9423,7.9194,2.0797,0.4181,0.8001,0.2124,-1.053,0.2655,0.6657,0.1647,-0.3995,0.2474,0.8799,0.0885,-1.6988,0.1006,6.5329,2.3818,2.115,0.3646,4.3878,1.0015,0.5993,0.2282,1.5061,0.4769,2.4378,0.3167,6.146,1.1572,7.4227,1.2288,56.9288,0.2055,0.0382,3.0926,156.1786,39.6068
REACTIVE_examples (35),reactive_tissue,0,145,13.657,0.3054,48.005,6.622,22.3596,12.1574,1.2257,0.5437,19.844,9.109,1.6725,0.459,0.769,0.2176,-0.7772,0.283,0.7026,0.1558,-0.7929,0.2217,0.8659,0.0814,-1.0794,0.094,6.7702,2.4778,1.3423,0.366,4.3919,1.2709,0.5428,0.2894,1.5657,0.4228,1.477,0.2701,6.2462,1.057,7.5813,1.0972,53.421,0.2142,0.0395,3.0912,152.3049,38.2249
REACTIVE_examples (36),reactive_tissue,0,145,13.657,0.2918,46.58,6.534,21.3687,11.8276,1.26,0.5535,19.1583,8.2923,1.1641,0.4328,0.773,0.2092,-0.7086,0.2707,0.7175,0.1411,-0.5405,0.1967,0.8712,0.0783,-1.199,0.0898,6.6062,2.2517,1.176,0.3408,4.2533,1.2883,0.3328,0.3029,1.5966,0.4419,1.5748,0.2768,6.1877,1.3457,7.617,1.4253,50.0236,0.2607,0.0417,2.956,159.6019,40.6663
REACTIVE_examples (37),reactive_tissue,0,145,13.657,0.2718,39.682,5.592,19.905,9.1274,1.5657,0.4585,17.8383,6.1622,1.3775,0.3454,0.8079,0.189,-0.8927,0.234,0.6952,0.1778,-0.6494,0.2557,0.8821,0.0812,-1.3921,0.092,6.5297,2.3327,1.8852,0.3572,4.1223,1.0213,0.2938,0.2478,1.6419,0.6741,3.2369,0.4105,6.0613,1.1379,7.5648,1.3527,52.1213,0.2579,0.0422,2.9459,165.2343,40.0107
REACTIVE_examples (38),reactive_tissue,0,150,14.128,0.3062,41.516,6.072,21.6749,8.8501,1.3636,0.4083,19.0102,5.9426,1.0925,0.3126,0.7848,0.1879,-0.6839,0.2394,0.6923,0.152,-0.815,0.2196,0.8777,0.0712,-1.3219,0.0811,6.6058,1.7839,1.1215,0.2701,4.4178,0.9687,0.2831,0.2193,1.5232,0.3811,1.686,0.2502,6.3415,1.2377,7.6016,1.2348,51.2843,0.2506,0.0414,2.9618,162.8581,39.9541
REACTIVE_examples (39),reactive_tissue,0,182,17.142,0.328,37.219,5.801,19.1323,8.4155,1.1776,0.4399,17.448,6.3285,1.4525,0.3627,0.8228,0.1925,-0.9764,0.2339,0.6874,0.1571,-0.6202,0.2285,0.8824,0.0819,-1.4948,0.0928,6.2173,1.9003,1.0668,0.3056,4.1427,1.0009,0.4619,0.2416,1.5335,0.4386,1.9835,0.286,5.67,1.0132,6.7666,0.9994,49.4173,0.2655,0.0429,2.9406,164.2332,40.4094
REACTIVE_examples (4),reactive_tissue,0,149,14.034,0.3904,60.814,7.28,27.8176,15.1998,1.063,0.5464,23.8405,11.2017,1.6002,0.4699,0.672,0.2118,-0.2839,0.3151,0.7177,0.1567,-0.7099,0.2183,0.8376,0.0852,-0.9367,0.1017,7.7624,2.8337,1.4056,0.3651,4.878,1.4518,0.2227,0.2976,1.6483,0.547,1.7178,0.3319,6.1064,1.3173,7.416,1.3313,36.3389,0.2649,0.0458,3.078,179.0738,36.7634
REACTIVE_examples (40),reactive_tissue,0,174,16.388,0.3185,37.735,5.634,19.4319,8.7505,1.0927,0.4503,17.8415,6.5872,1.0536,0.3692,0.8025,0.2009,-0.7449,0.2503,0.7085,0.164,-0.6956,0.2315,0.8781,0.0783,-1.178,0.0891,6.4121,2.0833,0.9695,0.3249,4.0748,1.0423,0.1054,0.2558,1.6133,0.4812,1.3566,0.2983,5.839,1.0443,7.0303,1.1077,51.866,0.2532,0.0417,2.9516,165.9703,40.1576
REACTIVE_examples (41),reactive_tissue,0,168,15.823,0.3477,39.594,5.714,21.9761,8.4764,0.9064,0.3857,19.1931,6.1498,1.0411,0.3204,0.7845,0.1853,-0.5975,0.2361,0.7078,0.1526,-0.746,0.2156,0.877,0.0676,-0.9153,0.0771,6.8104,2.041,0.8641,0.2997,4.3604,0.8598,0.4243,0.1972,1.5764,0.4171,1.2142,0.2646,5.6907,0.9857,6.875,1.1652,54.4951,0.248,0.0412,3.002,175.0522,40.9844
REACTIVE_examples (42),reactive_tissue,0,156,14.693,0.3284,44.965,6.248,22.3496,11.2947,1.7879,0.5054,20.3947,8.6005,1.9856,0.4217,0.726,0.2103,-0.5019,0.2896,0.7317,0.1491,-0.6889,0.2037,0.8461,0.0942,-1.1166,0.1114,7.1039,2.3373,1.3979,0.329,4.3872,1.227,0.3843,0.2797,1.6905,0.6104,2.6741,0.3611,5.9694,1.3504,7.3576,1.3571,46.4573,0.2597,0.0419,2.961,164.1116,40.312
REACTIVE_examples (43),reactive_tissue,0,117,11.02,0.2322,45.635,6.098,21.0714,11.7772,1.322,0.5589,19.7589,8.1993,1.2535,0.415,0.7054,0.1912,-0.1333,0.271,0.7812,0.1466,-1.2503,0.1877,0.8471,0.0802,-0.7255,0.0947,7.1958,2.44,0.8379,0.3391,4.0061,1.3399,0.8085,0.3345,1.8968,0.6622,1.3877,0.3491,6.5352,1.9785,8.3699,1.8076,53.8851,0.2403,0.0403,2.9238,150.3497,40.9592
REACTIVE_examples (44),reactive_tissue,0,131,12.338,0.2466,42.35,5.944,19.9841,10.0887,1.1382,0.5048,18.5576,7.2186,1.1709,0.389,0.7643,0.2035,-0.6602,0.2662,0.7308,0.1422,-0.8595,0.1946,0.8608,0.0801,-1.3076,0.093,6.5652,2.1653,1.2059,0.3298,4.1236,1.1658,0.3126,0.2827,1.6347,0.4489,1.4025,0.2746,6.5299,2.03,8.0586,2.4636,52.0249,0.2486,0.0408,2.9466,156.9243,41.8423
REACTIVE_examples (45),reactive_tissue,0,169,15.918,0.3308,42.917,5.642,20.7806,9.779,1.4769,0.4706,18.9987,8.1412,2.1057,0.4285,0.7857,0.2121,-0.987,0.2699,0.7178,0.1546,-0.8191,0.2153,0.8667,0.0906,-1.7379,0.1046,6.7538,2.511,1.9346,0.3718,4.2185,0.999,0.0023,0.2368,1.6235,0.4788,1.4442,0.2949,5.9129,1.1966,7.0656,1.3922,50.067,0.2569,0.0419,2.9527,166.3749,40.3135
REACTIVE_examples (46),reactive_tissue,0,183,17.236,0.339,35.593,5.323,19.6707,7.679,1.52,0.3904,17.9489,5.934,1.6769,0.3306,0.8054,0.1934,-0.8918,0.2402,0.6887,0.1608,-0.5119,0.2335,0.8822,0.0738,-1.4661,0.0836,6.378,1.9502,1.7405,0.3058,4.1897,0.8544,-0.0738,0.2039,1.5523,0.4581,1.6152,0.2951,5.7644,1.1441,6.8206,1.2624,51.1023,0.2616,0.0426,2.9578,168.3642,39.7819
REACTIVE_examples (47),reactive_tissue,0,172,16.2,0.3088,36.607,5.468,19.06,8.0686,1.3601,0.4233,17.5352,5.8946,1.347,0.3362,0.8092,0.1925,-0.8841,0.2378,0.7039,0.1503,-0.5093,0.2136,0.8749,0.086,-1.6813,0.0983,6.323,1.9535,1.0748,0.309,4.0818,0.8653,-0.1629,0.212,1.5741,0.4498,1.6688,0.2858,5.7437,1.0864,6.9451,1.2046,51.9063,0.2587,0.0429,2.9521,164.0017,39.622
REACTIVE_examples (48),reactive_tissue,0,176,16.577,0.3148,36.76,5.851,18.9923,8.168,1.1223,0.4301,17.7821,6.6053,1.7215,0.3715,0.7974,0.2022,-0.7552,0.2536,0.6896,0.1749,-0.5855,0.2536,0.8712,0.0905,-1.278,0.1039,6.3271,1.9866,1.1268,0.314,4.1005,0.9588,0.3978,0.2338,1.5864,0.5135,1.8161,0.3237,5.4047,1.1284,6.5823,1.2326,56.6431,0.2501,0.0412,2.9524,171.2746,41.0974
REACTIVE_examples (49),reactive_tissue,0,116,10.926,0.2043,37.594,5.721,18.7029,9.1772,1.2638,0.4907,18.0053,6.9408,1.4259,0.3855,0.7584,0.209,-0.6271,0.2756,0.7175,0.1615,-0.7192,0.2251,0.8553,0.096,-1.4781,0.1122,6.3837,1.9811,0.957,0.3103,4.0442,1.174,0.2746,0.2903,1.6496,0.5532,2.4284,0.3354,6.4702,1.6675,8.136,1.9008,54.2068,0.2357,0.0399,2.9376,154.9037,41.1207
REACTIVE_examples (5),reactive_tissue,0,158,14.881,0.4151,56.206,6.967,27.891,13.3796,0.9884,0.4797,23.2579,9.7797,1.2997,0.4205,0.716,0.2305,-0.3733,0.3219,0.6977,0.1444,-0.2083,0.207,0.8619,0.0831,-0.9795,0.0964,7.6126,2.4638,0.7468,0.3236,4.9882,1.2708,0.7348,0.2548,1.5451,0.4042,1.1503,0.2616,6.1368,1.1294,7.3776,1.2534,41.5803,0.2467,0.0444,3.0875,184.9277,35.5505
REACTIVE_examples (50),reactive_tissue,0,148,13.94,0.273,38.046,5.25,19.5858,9.2205,1.1516,0.4708,18.2527,6.9054,1.2131,0.3783,0.7714,0.1965,-0.4938,0.2547,0.7188,0.1684,-1.0362,0.2343,0.8671,0.0727,-0.7675,0.0839,6.5623,2.3466,1.6715,0.3576,4.0522,1.0713,-0.0589,0.2644,1.6653,0.5463,1.4906,0.328,6.0863,1.2864,7.5419,1.4475,49.7524,0.2523,0.042,2.9228,151.8475,39.047
REACTIVE_examples (51),reactive_tissue,0,153,14.411,0.2996,44.079,6.081,20.788,10.6605,1.4207,0.5128,18.8321,8.1622,1.7562,0.4334,0.7821,0.2022,-0.8509,0.2586,0.6941,0.1622,-0.5806,0.2337,0.8661,0.0853,-1.062,0.0984,6.6155,2.5753,1.7426,0.3893,4.2438,1.1271,0.616,0.2656,1.5951,0.6452,5.1242,0.4045,6.1322,1.2934,7.5374,1.4733,51.6391,0.2581,0.042,2.8912,163.4746,40.0844
REACTIVE_examples (52),reactive_tissue,0,140,13.186,0.2431,36.939,5.687,18.4394,8.4099,2.0619,0.4561,17.6556,7.7297,3.1451,0.4378,0.8045,0.2082,-1.1566,0.2588,0.6972,0.1631,-0.7214,0.2339,0.8808,0.0832,-1.7774,0.0945,6.2328,2.0958,2.1312,0.3362,4.0263,0.99,0.7867,0.2459,1.5862,0.5003,1.7278,0.3154,5.8425,1.2146,7.5404,1.4408,51.2589,0.2604,0.0426,2.8765,153.2271,39.3237
REACTIVE_examples (53),reactive_tissue,0,150,14.128,0.2787,44.69,6.473,19.7282,10.7228,1.3098,0.5435,18.0173,7.8487,1.4994,0.4356,0.8034,0.2021,-0.794,0.2515,0.6847,0.1654,-0.6896,0.2416,0.8765,0.0773,-1.3321,0.0882,6.2919,2.238,0.8627,0.3557,4.1686,1.2656,1.0126,0.3036,1.5376,0.4343,1.6251,0.2824,6.1648,1.3506,7.4689,1.5189,57.8026,0.2428,0.0404,2.9395,166.4024,40.4489
REACTIVE_examples (54),reactive_tissue,0,154,14.505,0.2842,41.87,5.859,19.595,9.8146,1.5562,0.5009,17.8144,7.4825,1.8805,0.42,0.8187,0.2088,-0.934,0.255,0.6976,0.16,-0.5656,0.2293,0.8804,0.0856,-1.2635,0.0972,6.3703,2.3082,1.6385,0.3623,4.1161,1.034,0.28,0.2512,1.5674,0.4395,1.4089,0.2804,6.1713,1.3129,7.309,1.4115,52.1847,0.2605,0.0422,2.9339,159.1128,40.1297
REACTIVE_examples (55),reactive_tissue,0,149,14.034,0.2975,42.207,5.893,21.1984,9.4394,1.1044,0.4453,18.6597,7.0014,1.2779,0.3752,0.8097,0.2046,-0.9236,0.2527,0.6816,0.1631,-0.5964,0.2393,0.8808,0.0738,-0.8933,0.0838,6.5501,2.2161,1.2217,0.3383,4.3185,0.9196,0.1484,0.213,1.5321,0.4453,1.7276,0.2906,6.1557,1.222,7.3759,1.3309,55.455,0.2446,0.0406,2.959,164.4434,41.3361
REACTIVE_examples (56),reactive_tissue,0,152,14.316,0.3062,44.396,6.346,21.3855,10.5423,1.2057,0.493,19.2506,7.6899,1.2848,0.3995,0.771,0.2156,-0.621,0.2796,0.7192,0.1572,-0.6491,0.2185,0.8653,0.0901,-1.2278,0.1042,6.8218,2.2834,1.0038,0.3347,4.2543,1.1416,0.5179,0.2683,1.6548,0.5605,2.2603,0.3387,5.8585,1.2062,7.2098,1.3619,48.5396,0.2558,0.0418,2.9869,162.9098,40.3517
REACTIVE_examples (57),reactive_tissue,0,158,14.881,0.3328,46.076,6.433,22.364,10.81,1.2842,0.4834,20.1916,8.1707,1.2077,0.4047,0.7485,0.2301,-0.4878,0.3074,0.6929,0.1593,-0.4196,0.2298,0.853,0.1005,-1.0479,0.1178,6.9244,2.4254,1.1105,0.3503,4.4791,1.1023,0.7938,0.2461,1.569,0.4923,2.2137,0.3137,5.7883,1.5117,7.1662,1.7649,51.4999,0.2586,0.0415,2.9749,168.9771,41.9157
REACTIVE_examples (58),reactive_tissue,0,164,15.447,0.3021,37.988,6.035,19.5575,8.4236,1.0872,0.4307,18.1483,6.9399,1.4121,0.3824,0.8012,0.2093,-0.925,0.2612,0.6846,0.1575,-0.5284,0.2301,0.8725,0.0867,-1.63,0.0994,6.3124,1.9743,1.1109,0.3128,4.1917,0.9442,0.8857,0.2252,1.5215,0.4088,1.8803,0.2687,5.7883,1.2095,6.9915,1.548,51.7079,0.256,0.0426,2.9704,161.4435,39.4313
REACTIVE_examples (59),reactive_tissue,0,130,12.244,0.2494,42.092,6.012,20.3674,10.2381,1.1453,0.5027,19.8157,8.3876,1.5236,0.4233,0.7059,0.2214,-0.2873,0.3137,0.7312,0.1509,-0.5697,0.2063,0.8422,0.0871,-0.7656,0.1035,6.7801,2.2156,0.9768,0.3268,4.1619,1.2274,0.072,0.2949,1.7482,0.9479,6.1162,0.5422,6.1218,1.4064,7.7006,1.5468,50.8377,0.2411,0.0406,2.9808,155.3423,40.1552
REACTIVE_examples (6),reactive_tissue,0,164,15.447,0.4002,50.348,6.415,25.9055,11.7205,0.9816,0.4524,21.7544,7.7546,0.9657,0.3565,0.7311,0.2113,-0.3168,0.289,0.7069,0.147,-0.8964,0.2079,0.8605,0.0835,-1.0015,0.097,7.3681,2.318,1.0628,0.3146,4.7809,1.0799,0.327,0.2259,1.5516,0.3741,1.3484,0.2411,5.9916,1.0665,7.1086,1.0023,39.518,0.2596,0.0455,3.0754,181.8035,35.7777
REACTIVE_examples (60),reactive_tissue,0,127,11.962,0.2198,39.081,5.975,18.3775,9.6484,0.9321,0.525,19.0722,8.9743,1.7397,0.4705,0.7021,0.2285,-0.3344,0.3255,0.7512,0.146,-0.9519,0.1944,0.8309,0.0952,-0.4832,0.1146,6.5586,2.1625,0.7708,0.3297,3.9245,1.216,0.4923,0.3099,1.7388,0.551,1.5652,0.3169,5.82,1.5189,7.7676,1.676,53.282,0.2318,0.04,2.9565,148.1703,39.8599
REACTIVE_examples (61),reactive_tissue,0,134,12.621,0.2738,47.247,6.367,21.6921,11.9155,1.3185,0.5493,19.6423,9.3514,2.1417,0.4761,0.7588,0.2128,-0.7903,0.2804,0.7147,0.1496,-0.5083,0.2094,0.8577,0.0913,-1.4645,0.1064,6.7339,2.2188,1.1178,0.3295,4.325,1.3126,0.6247,0.3035,1.6174,0.495,1.6249,0.306,6.2268,1.3681,7.7657,1.5027,44.4371,0.264,0.0437,2.9634,148.6802,38.6617
REACTIVE_examples (62),reactive_tissue,0,138,12.998,0.2876,40.733,6.106,22.1306,9.1562,0.5112,0.4137,20.1109,7.0039,0.8643,0.3483,0.7321,0.211,-0.3518,0.2882,0.7455,0.1415,-0.7314,0.1899,0.8507,0.0925,-1.0332,0.1087,7.0961,1.9801,0.5376,0.279,4.3176,1.0959,0.3758,0.2538,1.7016,0.5092,1.4154,0.2993,6.4831,1.3917,8.0051,1.3356,44.8356,0.2501,0.0428,2.9991,150.8066,38.2403
REACTIVE_examples (63),reactive_tissue,0,157,14.787,0.337,43.788,6.456,22.7922,9.5079,1.1031,0.4172,20.2439,7.6956,2.3364,0.3801,0.7523,0.2075,-0.6336,0.2758,0.7328,0.1384,-0.5673,0.1889,0.8708,0.0772,-1.2473,0.0887,7.0863,2.106,1.0947,0.2972,4.3861,1.0669,0.6369,0.2433,1.67,0.5954,3.3023,0.3565,6.0308,1.0482,7.3565,1.1786,47.3975,0.2453,0.0415,2.9791,165.0652,39.3758
REACTIVE_examples (64),reactive_tissue,0,161,15.164,0.3372,43.639,5.845,22.2338,10.0187,1.3381,0.4506,19.7525,7.6497,1.5835,0.3873,0.7691,0.2143,-0.6166,0.2786,0.7067,0.1742,-0.9059,0.2466,0.8674,0.0857,-1.0167,0.0988,6.9722,2.4115,1.253,0.3459,4.3527,0.9897,0.3985,0.2274,1.6279,0.511,1.4155,0.3139,5.8942,1.1551,7.1638,1.1669,50.6895,0.2418,0.0406,2.9911,168.52,40.3762
REACTIVE_examples (65),reactive_tissue,0,178,16.765,0.3503,39.123,6.099,20.8973,8.3938,1.3688,0.4017,18.9282,6.2863,1.6729,0.3321,0.7724,0.1947,-0.7224,0.2521,0.6873,0.1587,-0.6252,0.2309,0.8631,0.0815,-1.0761,0.0945,6.5683,1.8638,1.1554,0.2838,4.3823,0.9931,1.3247,0.2266,1.5236,0.3919,1.6269,0.2572,5.6888,1.0746,6.9512,1.1365,53.1651,0.2432,0.041,2.9921,172.6663,40.6206
REACTIVE_examples (66),reactive_tissue,0,178,16.765,0.3234,34.655,5.472,19.2912,7.4843,0.7621,0.388,18.2704,6.5074,1.258,0.3562,0.7822,0.2154,-0.7646,0.2754,0.6783,0.1627,-0.4479,0.2398,0.8665,0.0906,-1.3066,0.1046,6.3538,2.1048,2.1237,0.3313,4.2229,0.9074,0.1213,0.2149,1.5299,0.4634,2.1681,0.3029,5.7027,1.0162,6.8899,1.3259,49.8516,0.249,0.0422,2.9921,156.0473,39.2153
