image_name,category,sigma,target,n_nuclei,nuclear_density_per_1000um2,nuclear_area_fraction,area_top10_mean_um2,area_top10_short_axis_um,area_um2_mean,area_um2_std,area_um2_skew,area_um2_cv,perimeter_um_mean,perimeter_um_std,perimeter_um_skew,perimeter_um_cv,circularity_mean,circularity_std,circularity_skew,circularity_cv,eccentricity_mean,eccentricity_std,eccentricity_skew,eccentricity_cv,solidity_mean,solidity_std,solidity_skew,solidity_cv,major_axis_um_mean,major_axis_um_std,major_axis_um_skew,major_axis_um_cv,minor_axis_um_mean,minor_axis_um_std,minor_axis_um_skew,minor_axis_um_cv,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_skew,aspect_ratio_cv,knn1_dist_mean_um,knn1_dist_std_um,knn3_dist_mean_um,knn3_dist_std_um,glcm_contrast,glcm_homogeneity,glcm_energy,lbp_entropy,hchannel_mean,hchannel_std,probability
REACTIVE_examples (132),reactive_tissue,0.0,0,134,12.621,0.2823,47.716,6.744,22.3712,11.4718,1.1839,0.5128,19.7841,8.2932,1.52,0.4192,0.7588,0.2016,-0.4827,0.2657,0.7036,0.186,-0.9413,0.2644,0.873,0.0736,-0.8202,0.0843,6.8887,2.2408,0.4316,0.3253,4.3449,1.3049,1.1687,0.3003,1.6376,0.5256,1.5898,0.321,6.2893,1.6213,7.7817,1.6909,52.5291,0.2422,0.0415,2.9903,159.0143,38.6209,0.002231402788311243
REACTIVE_examples (132),reactive_tissue,0.1,0,135,12.715,0.2798,46.899,6.597,22.0064,11.1924,1.1483,0.5086,19.581,8.0809,1.3735,0.4127,0.7606,0.201,-0.4787,0.2643,0.7084,0.1804,-0.9974,0.2547,0.871,0.0725,-0.7635,0.0832,6.8449,2.2331,0.4791,0.3262,4.2996,1.243,0.816,0.2891,1.6395,0.5204,1.6652,0.3174,6.2529,1.6169,7.7383,1.6874,50.6596,0.244,0.0421,2.9901,159.0713,38.1398,0.0052350484766066074
REACTIVE_examples (132),reactive_tissue,0.2,0,134,12.621,0.2825,47.459,6.675,22.3807,11.4248,1.0763,0.5105,19.8172,8.4392,1.3705,0.4259,0.7617,0.2054,-0.558,0.2696,0.704,0.1805,-0.9267,0.2563,0.8748,0.0736,-0.8666,0.0841,6.8842,2.3195,0.6172,0.3369,4.3411,1.2561,0.7348,0.2894,1.6332,0.534,1.7592,0.327,6.2805,1.6127,7.7863,1.6589,51.4886,0.2425,0.0418,2.9914,158.3478,38.333,0.004662776365876198
REACTIVE_examples (132),reactive_tissue,0.3,0,133,12.527,0.2729,45.554,6.401,21.7852,10.8997,1.0778,0.5003,19.6207,8.1683,1.4066,0.4163,0.7563,0.2053,-0.4841,0.2714,0.7001,0.1772,-0.7306,0.2531,0.8709,0.0745,-0.6095,0.0856,6.7998,2.2725,0.6952,0.3342,4.3113,1.1969,0.8104,0.2776,1.6177,0.5158,1.5417,0.3188,6.2814,1.688,7.7486,1.7266,55.4405,0.235,0.0406,3.0059,156.1031,39.0641,0.0005498734535649419
REACTIVE_examples (213),reactive_tissue,0.0,0,185,17.424,0.4396,48.924,6.855,25.2285,11.1606,1.0324,0.4424,21.804,8.006,1.0476,0.3672,0.7208,0.2232,-0.3219,0.3097,0.6754,0.166,-0.6271,0.2458,0.8643,0.0868,-1.3509,0.1005,7.1466,2.0565,0.6779,0.2878,4.8301,1.1523,0.3122,0.2386,1.5164,0.4427,2.4399,0.292,5.7741,0.8448,6.8239,0.8664,47.4483,0.238,0.0437,3.0667,187.9428,35.6453,0.0006873721140436828
REACTIVE_examples (213),reactive_tissue,0.1,0,184,17.33,0.4411,48.401,6.844,25.4529,11.0319,0.9271,0.4334,21.993,8.3579,1.1816,0.38,0.7208,0.2236,-0.4064,0.3103,0.6732,0.1648,-0.6507,0.2448,0.8663,0.0843,-1.2704,0.0973,7.1701,2.1175,0.8989,0.2953,4.8667,1.1693,0.5128,0.2403,1.5056,0.4328,2.6235,0.2874,5.8128,0.8776,6.8382,0.8886,48.2343,0.2349,0.0434,3.0667,188.5202,35.798,0.000781811133492738
REACTIVE_examples (213),reactive_tissue,0.2,0,185,17.424,0.4416,48.234,6.808,25.3451,10.9386,1.087,0.4316,21.9297,8.0173,1.1193,0.3656,0.7179,0.2212,-0.3556,0.3081,0.6734,0.165,-0.6006,0.245,0.8673,0.0834,-1.3912,0.0962,7.1521,2.0459,0.8087,0.2861,4.8495,1.1326,0.3643,0.2336,1.5104,0.4422,2.5165,0.2927,5.7603,0.9081,6.8204,0.8992,48.1444,0.236,0.0434,3.0648,188.4449,35.8923,0.000691475928761065
REACTIVE_examples (213),reactive_tissue,0.3,0,183,17.236,0.4395,48.88,6.76,25.4972,11.2341,1.0689,0.4406,21.32,7.7648,1.2325,0.3642,0.7544,0.2132,-0.6045,0.2826,0.666,0.1587,-0.5167,0.2383,0.8733,0.0865,-1.7105,0.0991,7.127,2.2727,1.463,0.3189,4.8698,1.1181,0.5486,0.2296,1.4794,0.3963,1.9621,0.2679,5.7652,0.8839,6.8454,0.8903,43.6542,0.2454,0.0445,3.0257,188.4833,35.8281,0.0014689385425299406
REACTIVE_examples (50),reactive_tissue,0.0,0,148,13.94,0.2684,36.043,5.112,19.257,8.5943,0.7768,0.4463,17.9464,6.3681,0.7979,0.3548,0.7789,0.1926,-0.5084,0.2473,0.7238,0.1608,-0.8553,0.2221,0.87,0.0703,-0.6737,0.0808,6.4765,2.0727,0.793,0.32,4.0105,1.0463,-0.1302,0.2609,1.6675,0.5362,1.5075,0.3216,6.0835,1.2862,7.5192,1.4111,48.589,0.2545,0.0425,2.9229,152.4292,38.79,0.3834753632545471
REACTIVE_examples (50),reactive_tissue,0.1,0,149,14.034,0.27,35.845,5.187,19.2428,8.4592,0.8003,0.4396,17.9301,6.2746,0.8151,0.3499,0.7808,0.1943,-0.5506,0.2488,0.7199,0.1562,-0.7436,0.217,0.8708,0.0705,-0.7549,0.0809,6.4355,2.0016,0.7713,0.311,4.0367,1.0401,-0.1207,0.2577,1.6468,0.527,1.6751,0.32,6.084,1.2744,7.4834,1.4277,50.3035,0.2522,0.0416,2.925,152.2384,39.3158,0.08861133456230164
REACTIVE_examples (50),reactive_tissue,0.2,0,148,13.94,0.2716,38.215,5.202,19.4815,9.2685,1.1616,0.4758,18.1899,6.9824,1.284,0.3839,0.7739,0.1995,-0.548,0.2578,0.7231,0.16,-0.8107,0.2213,0.8691,0.0732,-0.7924,0.0842,6.5454,2.3459,1.6802,0.3584,4.0317,1.0688,-0.0721,0.2651,1.6692,0.545,1.4833,0.3265,6.0845,1.2925,7.5435,1.4523,48.132,0.2564,0.0425,2.9178,151.6017,38.9307,0.16096024215221405
REACTIVE_examples (50),reactive_tissue,0.3,0,148,13.94,0.2897,41.276,5.713,20.784,10.0571,1.0453,0.4839,18.7782,7.4163,1.1802,0.3949,0.7751,0.1967,-0.5678,0.2538,0.7146,0.1528,-0.6018,0.2138,0.8724,0.0768,-0.8736,0.088,6.6659,2.4094,1.542,0.3615,4.2014,1.1524,0.1545,0.2743,1.6189,0.4878,1.4541,0.3013,6.1504,1.2429,7.5472,1.3895,49.236,0.2595,0.0422,2.8959,162.3023,39.6675,0.8383277058601379
REACTIVE_examples (283),reactive_tissue,0.0,0,169,15.918,0.4148,51.817,6.896,26.0569,12.195,1.1217,0.468,21.7494,8.211,0.999,0.3775,0.74,0.2122,-0.4236,0.2868,0.7061,0.1534,-0.7713,0.2172,0.8675,0.0813,-1.1944,0.0937,7.4148,2.4097,0.9608,0.325,4.7949,1.2435,0.6178,0.2593,1.5671,0.4029,1.2542,0.2571,6.1264,1.0863,7.2992,1.0785,39.3259,0.2691,0.0464,2.9646,185.7514,35.8451,0.007224048022180796
REACTIVE_examples (283),reactive_tissue,0.1,0,168,15.823,0.417,52.838,6.859,26.3542,12.5983,1.1085,0.478,21.8872,8.7449,1.0181,0.3995,0.7465,0.2159,-0.5202,0.2892,0.7081,0.1529,-0.7469,0.216,0.8714,0.0801,-1.2878,0.092,7.4525,2.5023,0.9605,0.3358,4.7995,1.2906,0.5418,0.2689,1.5736,0.4039,1.1095,0.2567,6.1275,1.1243,7.3332,1.0951,39.762,0.2675,0.0463,2.956,186.178,35.9877,0.005334456916898489
REACTIVE_examples (283),reactive_tissue,0.2,0,167,15.729,0.4095,51.207,6.69,26.0319,11.937,1.1521,0.4586,21.6652,8.3379,1.043,0.3849,0.7525,0.2154,-0.5689,0.2863,0.6963,0.1595,-0.8189,0.2291,0.8755,0.0826,-1.7714,0.0943,7.373,2.4603,1.0128,0.3337,4.8139,1.2392,0.7324,0.2574,1.5501,0.4083,1.4117,0.2634,6.1399,1.0985,7.3669,1.0449,38.1461,0.2748,0.0472,2.9483,186.5152,35.8356,0.007800030987709761
REACTIVE_examples (283),reactive_tissue,0.3,0,166,15.635,0.4122,50.124,7.117,26.3671,11.8166,0.9764,0.4482,21.8549,8.1923,0.9824,0.3748,0.7439,0.2112,-0.46,0.2839,0.7033,0.1576,-0.7959,0.2241,0.8724,0.0795,-1.4966,0.0912,7.453,2.4077,0.9348,0.323,4.828,1.2702,0.6761,0.2631,1.5694,0.4221,1.4825,0.269,6.1854,1.0958,7.3486,1.0674,38.448,0.2694,0.047,2.9452,187.6605,35.5181,0.0067792353220283985
REACTIVE_examples (130),reactive_tissue,0.0,0,118,11.114,0.2119,40.098,5.549,19.0619,9.099,1.6797,0.4773,16.213,5.3873,1.8618,0.3323,0.8979,0.1402,-1.6729,0.1562,0.5966,0.1714,0.0953,0.2873,0.9081,0.0627,-2.5605,0.0691,5.807,2.091,2.3101,0.3601,4.2493,0.9043,0.4709,0.2128,1.374,0.4097,2.9705,0.2982,6.4529,1.5729,8.1137,1.7017,50.605,0.2588,0.0443,2.9007,166.7338,39.2654,0.021465739235281944
REACTIVE_examples (130),reactive_tissue,0.1,0,118,11.114,0.2095,39.657,5.484,18.8521,8.9783,1.5453,0.4762,16.0364,5.2961,1.7977,0.3303,0.9049,0.1377,-1.7875,0.1522,0.597,0.1702,0.0355,0.2851,0.911,0.0627,-3.0126,0.0688,5.7591,2.0739,2.359,0.3601,4.2216,0.8846,0.124,0.2096,1.3709,0.4063,3.1274,0.2964,6.4393,1.577,8.1119,1.7053,49.9623,0.2617,0.0444,2.894,166.8119,39.2115,0.05893886834383011
REACTIVE_examples (130),reactive_tissue,0.2,0,119,11.208,0.2025,37.153,5.423,18.0678,8.2379,1.6448,0.4559,15.8201,5.2153,1.8542,0.3297,0.8977,0.1454,-1.6589,0.162,0.588,0.1683,0.1213,0.2862,0.9128,0.0543,-1.9186,0.0595,5.6067,1.9471,2.2743,0.3473,4.1652,0.8335,0.3429,0.2001,1.3458,0.3546,2.9099,0.2635,6.454,1.6064,8.0569,1.7025,53.7935,0.2517,0.0431,2.937,164.4614,39.6034,0.01987338811159134
REACTIVE_examples (130),reactive_tissue,0.3,0,133,12.527,0.2412,39.977,5.601,19.2524,9.5676,1.2899,0.497,16.7233,5.6903,1.183,0.3403,0.8545,0.1625,-0.9649,0.1902,0.6369,0.1878,-0.3407,0.2948,0.8917,0.0705,-1.1217,0.0791,5.997,2.1005,1.9323,0.3503,4.1886,1.0292,-0.0747,0.2457,1.4609,0.4239,1.8984,0.2902,6.357,1.2816,7.8008,1.3816,44.9952,0.2678,0.0446,2.8736,166.6646,39.6002,0.7141962051391602
REACTIVE_examples (83),reactive_tissue,0.0,0,176,16.577,0.2971,36.477,5.623,17.9223,8.4646,1.1216,0.4723,17.8538,7.7337,1.6326,0.4332,0.7727,0.2328,-0.7791,0.3013,0.6926,0.163,-0.5144,0.2354,0.8677,0.0879,-1.2742,0.1013,6.0405,1.8282,1.3387,0.3027,4.0078,1.0868,-0.1937,0.2712,1.5817,0.5542,2.9986,0.3504,5.6094,1.0563,6.8212,1.1925,69.7074,0.1773,0.036,3.0975,161.1344,38.5245,0.0017638280987739563
REACTIVE_examples (83),reactive_tissue,0.1,0,175,16.483,0.2982,37.218,5.56,18.09,8.6633,1.1524,0.4789,17.7508,7.6102,1.6762,0.4287,0.7778,0.2251,-0.7703,0.2894,0.6948,0.1619,-0.4729,0.2331,0.8712,0.0849,-1.2661,0.0975,6.058,1.8567,1.3299,0.3065,4.0022,1.0838,-0.2112,0.2708,1.5877,0.562,3.0921,0.3539,5.6745,1.1577,6.8353,1.2388,68.5677,0.1788,0.0362,3.096,162.3422,38.6294,0.001371973310597241
REACTIVE_examples (83),reactive_tissue,0.2,0,173,16.294,0.2978,37.136,5.631,18.2746,8.515,1.1924,0.4659,17.9689,7.5231,1.6365,0.4187,0.7726,0.2284,-0.7749,0.2957,0.6949,0.1617,-0.497,0.2327,0.8671,0.0936,-1.4689,0.108,6.1325,1.8601,1.3119,0.3033,4.0406,1.0599,-0.1747,0.2623,1.5871,0.5542,2.9235,0.3492,5.7142,1.1019,6.8842,1.2062,67.7328,0.1806,0.0364,3.0983,161.7308,38.4595,0.001736967358738184
REACTIVE_examples (83),reactive_tissue,0.3,0,174,16.388,0.2967,36.583,5.638,18.1016,8.3719,1.2079,0.4625,18.0039,7.6304,1.6874,0.4238,0.7672,0.2305,-0.7535,0.3005,0.6891,0.1621,-0.4615,0.2352,0.8682,0.0903,-1.4101,0.104,6.0738,1.8433,1.3889,0.3035,4.0396,1.0421,-0.0786,0.258,1.5625,0.508,2.7108,0.3251,5.648,1.0712,6.8589,1.1899,71.6625,0.1757,0.0359,3.0993,162.2042,38.6209,0.0009936511050909758
REACTIVE_examples (155),reactive_tissue,0.0,0,142,13.374,0.3172,47.158,6.151,23.7186,12.002,1.9715,0.506,19.9204,8.1125,2.0252,0.4072,0.7895,0.1945,-0.7251,0.2464,0.6981,0.1582,-0.5915,0.2267,0.8751,0.0777,-1.1002,0.0888,6.9651,2.402,1.3273,0.3449,4.5117,1.1169,0.1117,0.2476,1.5781,0.5007,2.4935,0.3173,6.1618,1.1271,7.5578,1.3882,48.1706,0.2278,0.0405,3.0846,171.4248,39.3094,0.01999700255692005
REACTIVE_examples (155),reactive_tissue,0.1,0,145,13.657,0.3193,46.439,6.147,23.3811,11.779,1.9741,0.5038,19.8144,7.9659,2.1172,0.402,0.7848,0.195,-0.6513,0.2485,0.6959,0.1592,-0.5896,0.2287,0.8745,0.0804,-1.2578,0.0919,6.9143,2.3819,1.3632,0.3445,4.4934,1.1187,0.1406,0.249,1.5748,0.504,2.4819,0.32,6.1039,1.1439,7.4864,1.409,48.9869,0.2237,0.0401,3.0876,171.6815,39.5489,0.03102770633995533
REACTIVE_examples (155),reactive_tissue,0.2,0,139,13.092,0.3179,50.466,6.073,24.2853,12.6246,1.9325,0.5198,19.9196,7.9006,2.0112,0.3966,0.7981,0.186,-0.6943,0.233,0.6898,0.1715,-0.7362,0.2486,0.8799,0.0728,-1.227,0.0827,7.0373,2.5331,1.2976,0.36,4.5438,1.0833,0.3475,0.2384,1.5662,0.477,2.2564,0.3046,6.1995,1.1775,7.6026,1.4139,45.1311,0.2368,0.0415,3.0681,169.9978,39.3446,0.019105276092886925
REACTIVE_examples (155),reactive_tissue,0.3,0,147,13.845,0.3193,45.804,6.016,23.0601,11.446,1.8982,0.4964,19.4628,7.4504,1.9958,0.3828,0.7937,0.1897,-0.6747,0.239,0.6907,0.1572,-0.4382,0.2276,0.878,0.0763,-1.1985,0.0869,6.818,2.2855,1.2415,0.3352,4.4748,1.1079,0.1455,0.2476,1.561,0.5006,2.5273,0.3207,6.0481,1.1578,7.413,1.4501,47.9897,0.2275,0.0405,3.0826,171.4268,39.2337,0.04168965294957161
REACTIVE_examples (265),reactive_tissue,0.0,0,174,16.388,0.3819,46.834,6.242,23.3027,10.9566,1.3007,0.4702,20.0655,7.6827,1.0255,0.3829,0.7778,0.219,-0.6759,0.2815,0.6857,0.1618,-0.331,0.236,0.8769,0.0812,-1.4621,0.0926,6.9752,2.4366,1.0657,0.3493,4.5304,1.1257,0.4735,0.2485,1.579,0.5695,2.3258,0.3607,5.8262,1.159,6.9587,1.2593,40.056,0.2729,0.0466,2.9548,185.9354,36.4291,0.0014194402610883117
REACTIVE_examples (265),reactive_tissue,0.1,0,173,16.294,0.3811,46.434,6.29,23.3898,10.7338,1.3212,0.4589,20.1449,7.6463,1.0544,0.3796,0.7761,0.2178,-0.6621,0.2806,0.6819,0.1594,-0.3331,0.2337,0.8778,0.0795,-1.3833,0.0905,6.9558,2.3581,1.05,0.339,4.569,1.1171,0.3891,0.2445,1.5613,0.5618,2.6131,0.3598,5.8756,1.1525,6.979,1.2783,39.2497,0.2758,0.0468,2.9472,185.5665,36.2906,0.0034660871606320143
REACTIVE_examples (265),reactive_tissue,0.2,0,174,16.388,0.3822,46.364,6.383,23.3222,10.7548,1.3094,0.4611,19.9708,7.4097,1.0632,0.371,0.7796,0.2117,-0.636,0.2716,0.6864,0.1554,-0.3536,0.2264,0.8801,0.0793,-1.4366,0.0901,6.9197,2.2793,1.1303,0.3294,4.5587,1.1261,0.3343,0.247,1.5574,0.5199,2.2481,0.3338,5.8611,1.1251,6.9657,1.2578,39.6554,0.2756,0.0466,2.95,184.8532,36.7333,0.0034613553434610367
REACTIVE_examples (265),reactive_tissue,0.3,0,175,16.483,0.3755,46.105,6.186,22.7839,10.9913,1.5474,0.4824,20.1986,8.3993,1.723,0.4158,0.7605,0.2271,-0.5997,0.2986,0.6924,0.1648,-0.5311,0.238,0.8663,0.0899,-1.0234,0.1038,6.9511,2.4685,1.5064,0.3551,4.4903,1.1412,0.2833,0.2541,1.5917,0.5538,2.2209,0.348,5.794,1.1384,6.9267,1.237,47.915,0.2527,0.0428,2.9889,179.2941,38.605,0.05999581515789032
REACTIVE_examples (119),reactive_tissue,0.0,0,178,16.765,0.3215,37.183,5.815,19.1772,8.3306,1.8518,0.4344,18.3456,7.9291,2.098,0.4322,0.7976,0.2356,-0.9529,0.2954,0.649,0.1616,-0.1612,0.249,0.8791,0.085,-1.5535,0.0967,6.1447,2.0611,1.4989,0.3354,4.2537,0.9301,0.8498,0.2187,1.4553,0.4019,1.7621,0.2762,5.6866,1.0742,6.8262,1.0862,59.9649,0.1993,0.0377,3.0619,164.4733,38.8799,0.0017917098011821508
REACTIVE_examples (119),reactive_tissue,0.1,0,180,16.954,0.3205,35.831,5.664,18.9041,7.8044,1.4609,0.4128,18.1532,7.4236,1.7831,0.4089,0.7973,0.2353,-0.9175,0.2951,0.6465,0.1624,-0.1944,0.2512,0.8783,0.0859,-1.5187,0.0978,6.1038,2.0299,1.532,0.3326,4.2375,0.8676,0.0941,0.2047,1.4496,0.3991,1.8491,0.2753,5.6529,1.0631,6.7858,1.0437,59.3171,0.2007,0.0378,3.0593,164.1813,38.7289,0.0023122699931263924
REACTIVE_examples (119),reactive_tissue,0.2,0,181,17.048,0.3226,36.284,5.651,18.9224,8.1646,1.9396,0.4315,18.1605,7.8554,2.2498,0.4326,0.8019,0.2351,-0.9855,0.2932,0.6472,0.164,-0.2369,0.2535,0.8795,0.0866,-1.604,0.0985,6.1005,2.062,1.7497,0.338,4.2303,0.9193,0.7957,0.2173,1.4545,0.4081,1.8829,0.2806,5.6309,1.0721,6.7857,1.0706,58.1944,0.2012,0.038,3.0581,165.0523,38.7805,0.003296269103884697
REACTIVE_examples (119),reactive_tissue,0.3,0,178,16.765,0.306,34.268,5.425,18.2499,7.6694,1.4804,0.4202,18.0004,7.6073,1.8249,0.4226,0.7889,0.2407,-0.8879,0.3051,0.6531,0.1638,-0.3006,0.2508,0.8725,0.0947,-1.6589,0.1086,6.0485,2.0622,1.6912,0.3409,4.1624,0.8703,0.016,0.2091,1.4616,0.3899,1.5121,0.2667,5.6786,1.07,6.7975,1.0862,65.0513,0.1889,0.0367,3.0651,159.7319,38.9982,0.001215816242620349
REACTIVE_examples (33),reactive_tissue,0.0,0,146,13.751,0.2889,43.97,6.634,21.0093,10.3494,1.3261,0.4926,19.3248,8.1864,1.4162,0.4236,0.7662,0.2297,-0.6174,0.2998,0.6776,0.1592,-0.475,0.2349,0.8693,0.0876,-1.1852,0.1008,6.5191,2.1719,0.8468,0.3332,4.3634,1.1213,0.8736,0.257,1.5139,0.4206,1.6244,0.2778,6.0232,1.2684,7.5244,1.423,61.1135,0.2001,0.0375,3.0905,153.0934,39.3829,0.0003603877848945558
REACTIVE_examples (33),reactive_tissue,0.1,0,148,13.94,0.2879,42.842,6.526,20.6525,10.1556,1.2824,0.4917,18.9904,7.9562,1.4264,0.419,0.774,0.2262,-0.6337,0.2923,0.68,0.1627,-0.4791,0.2392,0.8673,0.0928,-1.2161,0.107,6.496,2.1593,0.8595,0.3324,4.3159,1.1085,0.7632,0.2568,1.5321,0.4522,1.7348,0.2951,5.9419,1.31,7.4431,1.4671,60.3734,0.2011,0.0376,3.0923,153.6285,39.1416,0.0002934357908088714
REACTIVE_examples (33),reactive_tissue,0.2,0,148,13.94,0.288,42.955,6.537,20.6582,10.2007,1.2611,0.4938,19.064,8.0751,1.3538,0.4236,0.7723,0.23,-0.6238,0.2978,0.6774,0.163,-0.5184,0.2406,0.8686,0.0888,-1.055,0.1022,6.4718,2.1861,0.8244,0.3378,4.3196,1.1158,0.7316,0.2583,1.5187,0.4277,1.6363,0.2816,5.9547,1.2883,7.4693,1.4402,61.371,0.1995,0.0374,3.0928,153.9884,39.3459,0.00018373025523032993
REACTIVE_examples (33),reactive_tissue,0.3,0,147,13.845,0.2731,40.486,6.335,19.7278,9.4922,1.2354,0.4812,18.6526,7.6641,1.3192,0.4109,0.7692,0.228,-0.6066,0.2964,0.671,0.1676,-0.5706,0.2498,0.8674,0.0884,-1.0035,0.102,6.3228,2.1029,0.9122,0.3326,4.2548,1.088,0.7966,0.2557,1.5102,0.4407,1.9905,0.2918,5.9934,1.2989,7.4825,1.4385,66.3863,0.1881,0.0363,3.1028,149.3719,39.7325,0.0006813662475906312
REACTIVE_examples (208),reactive_tissue,0.0,0,185,17.424,0.4461,49.08,6.597,25.6048,11.4998,0.767,0.4491,21.9086,8.9847,1.1445,0.4101,0.742,0.2293,-0.5507,0.3091,0.6819,0.1546,-0.4862,0.2268,0.8676,0.0829,-1.3308,0.0955,7.2325,2.406,0.8593,0.3327,4.8176,1.1454,0.4115,0.2378,1.5094,0.3944,1.6355,0.2613,5.8144,1.0023,6.8639,1.0226,42.4759,0.2557,0.0454,3.0536,187.7884,35.4956,0.0003340479452162981
REACTIVE_examples (208),reactive_tissue,0.1,0,182,17.142,0.4465,49.147,6.69,26.0466,11.4112,0.7684,0.4381,22.1943,9.0869,1.0843,0.4094,0.7409,0.2318,-0.5846,0.3129,0.6865,0.1486,-0.4889,0.2164,0.8697,0.0816,-1.324,0.0939,7.2766,2.2908,0.6047,0.3148,4.862,1.1635,0.3674,0.2393,1.5064,0.3679,1.4879,0.2443,5.8644,0.9999,6.9436,0.9988,42.6025,0.2552,0.0452,3.0545,187.1284,35.7141,0.0009874837705865502
REACTIVE_examples (208),reactive_tissue,0.2,0,183,17.236,0.447,50.093,6.709,25.9366,11.752,0.8642,0.4531,22.1,8.9153,1.1431,0.4034,0.7339,0.2272,-0.4395,0.3095,0.6884,0.1514,-0.4288,0.22,0.866,0.0828,-1.1952,0.0957,7.2998,2.3629,0.7885,0.3237,4.8388,1.1925,0.5931,0.2464,1.5212,0.391,1.5065,0.2571,5.8515,1.0449,6.9314,1.0014,41.6371,0.2556,0.0456,3.0317,188.5411,35.577,0.0012113520642742515
REACTIVE_examples (208),reactive_tissue,0.3,0,184,17.33,0.4487,50.216,6.634,25.8934,11.6953,0.9037,0.4517,22.0023,8.8033,1.1864,0.4001,0.7379,0.2245,-0.4939,0.3042,0.6893,0.1498,-0.424,0.2174,0.8687,0.0796,-1.2139,0.0917,7.2843,2.3344,0.78,0.3205,4.8278,1.166,0.5606,0.2415,1.5213,0.3903,1.5108,0.2566,5.8273,1.032,6.915,0.961,41.0369,0.2573,0.0457,3.0356,187.6652,35.5124,0.0006730131572112441
REACTIVE_examples (22),reactive_tissue,0.0,0,183,17.236,0.4747,54.259,7.31,27.5392,12.7287,1.6494,0.4622,23.6421,10.0346,2.1476,0.4244,0.6911,0.2196,-0.3867,0.3178,0.7006,0.15,-0.5118,0.2141,0.8529,0.0854,-1.0107,0.1001,7.6615,2.3865,1.151,0.3115,5.0032,1.2471,1.1739,0.2493,1.5566,0.4345,2.4036,0.2791,5.8937,1.1081,6.9828,1.2347,40.8156,0.2443,0.0445,3.0593,186.3812,35.7539,0.0019408679800108075
REACTIVE_examples (22),reactive_tissue,0.1,0,185,17.424,0.473,53.746,7.261,27.1477,12.4649,1.462,0.4592,23.1469,9.5708,2.0601,0.4135,0.7036,0.215,-0.4226,0.3056,0.6929,0.1563,-0.5305,0.2255,0.8544,0.0838,-1.0551,0.0981,7.582,2.4256,1.1177,0.3199,4.9675,1.1978,1.0709,0.2411,1.5455,0.4336,2.2113,0.2805,5.9144,1.0628,6.9679,1.1731,39.3527,0.2502,0.0452,3.0587,187.2892,35.7523,0.0018847612664103508
REACTIVE_examples (22),reactive_tissue,0.2,0,182,17.142,0.4671,53.813,7.156,27.2499,12.4964,1.5641,0.4586,24.0708,10.0776,1.8016,0.4187,0.6648,0.2254,-0.1498,0.3391,0.7109,0.1537,-0.5888,0.2162,0.8455,0.0861,-0.8152,0.1018,7.7506,2.5053,1.3024,0.3232,4.929,1.2003,0.8526,0.2435,1.6018,0.476,2.0352,0.2972,5.933,1.215,6.9815,1.2927,43.9485,0.2378,0.0438,3.0741,187.4199,36.0664,0.0029434505850076675
REACTIVE_examples (22),reactive_tissue,0.3,0,186,17.519,0.4727,52.532,7.25,26.9824,12.2009,1.4987,0.4522,22.938,9.209,2.1255,0.4015,0.7057,0.2106,-0.4185,0.2984,0.6961,0.1513,-0.5674,0.2174,0.8577,0.0826,-1.0509,0.0963,7.531,2.288,1.1153,0.3038,4.96,1.2184,1.0235,0.2456,1.5438,0.4271,2.4852,0.2766,5.8755,1.0377,6.9544,1.1477,40.0885,0.2484,0.0451,3.0487,187.7614,35.8224,0.002935882657766342
REACTIVE_examples (41),reactive_tissue,0.0,0,170,16.012,0.3541,40.167,5.734,22.1159,8.5287,0.9594,0.3856,19.3207,6.2701,1.1361,0.3245,0.7828,0.1873,-0.633,0.2392,0.7122,0.1486,-0.7187,0.2086,0.8758,0.0712,-1.1396,0.0813,6.8684,2.0514,0.852,0.2987,4.3746,0.8577,0.5812,0.1961,1.5833,0.4158,1.1891,0.2626,5.6683,1.0144,6.8707,1.2217,53.8489,0.2514,0.0416,3.0045,175.8878,40.9124,0.006132178474217653
REACTIVE_examples (41),reactive_tissue,0.1,0,169,15.918,0.3532,40.192,5.719,22.1917,8.4134,1.0542,0.3791,19.3919,6.2199,1.2708,0.3207,0.7817,0.1887,-0.6488,0.2414,0.7119,0.1534,-0.7885,0.2154,0.8727,0.0757,-1.367,0.0867,6.9011,2.0239,0.9531,0.2933,4.3873,0.8337,0.7661,0.19,1.5881,0.4177,1.1272,0.263,5.6694,1.0167,6.8918,1.2387,54.1263,0.2478,0.0411,3.0031,174.8157,40.9827,0.0038403961807489395
REACTIVE_examples (41),reactive_tissue,0.2,0,172,16.2,0.3394,36.325,5.571,20.9484,7.7084,0.6189,0.368,18.8508,6.2674,1.2522,0.3325,0.7843,0.1959,-0.6916,0.2497,0.708,0.1575,-0.8157,0.2225,0.8769,0.0712,-0.8844,0.0812,6.669,1.9505,0.8532,0.2925,4.2629,0.8523,0.0131,0.1999,1.5884,0.4451,1.5517,0.2802,5.6202,0.9866,6.8158,1.1469,58.4901,0.2353,0.0393,3.0218,167.7415,41.8603,0.005903387907892466
